0.635379,0.638838,0.982898,0.983057,1.003403,1404030220,test,[94.500534057617]
1.695314,1.69823,1.792838,1.792898,1.796635,1404030220,test,[96.328353881836]
0.619161,0.62267,0.686789,0.686941,0.709893,1404030220,test,[95.567970275879]
1.555159,1.557663,1.613025,1.613102,1.613695,1706050223,test,[48.48429107666]
1.961758,1.964563,2.022635,2.022766,2.028376,1404030220,test,[97.835357666016]
3.864559,3.868073,3.943316,3.943415,3.944246,1707030125,test,[45.966716766357]
4.100609,4.104361,4.172751,4.172866,4.177533,1404030220,test,[94.712120056152]
4.100609,4.104361,4.172751,4.172866,4.177932,1707030411,test,[34.264251708984]
4.567327,4.570412,4.649114,4.649197,4.654006,1404030220,test,[96.159370422363]
4.567327,4.570412,4.649114,4.649197,4.654356,1709020120,test,[37.502304077148]
0.447287,0.450603,0.52287,0.523057,0.538842,1404030220,test,[97.258781433105]
2.075944,2.079732,2.138362,2.13849,2.143722,1404030220,test,[96.252014160156]
0.581092,0.584444,0.660516,0.660605,0.675018,1404030220,test,[95.41716003418]
0.744438,0.747631,0.820066,0.820157,0.836039,1404030220,test,[93.171264648438]
0.744438,0.747631,0.820066,0.820157,0.836392,1709020701,test,[60.569332122803]
1.063847,1.067452,1.133331,1.133389,1.133894,1709020525,test,[67.749404907227]
1.199051,1.202505,1.264795,1.264892,1.270442,1709020525,test,[75.28394317627]
1.655006,1.657513,1.716007,1.716101,1.721847,1709020427,test,[72.7119140625]
2.077614,2.080197,2.139009,2.139086,2.143781,1709020428,test,[90.063751220703]
2.390297,2.39297,2.451169,2.451225,2.455346,1709020408,test,[88.898750305176]
2.932848,2.935323,2.989956,2.990049,2.996017,1709020620,test,[90.787467956543]
3.235905,3.238506,3.29249,3.29257,3.297513,1709020732,test,[92.73518371582]
0.716505,0.72106,0.799672,0.799753,0.800531,1708020212,test,[48.288146972656]
1.120198,1.123066,1.184272,1.184322,1.201516,1404030220,test,[99.231605529785]
0.639755,0.643208,0.701841,0.70189,0.722995,1404030220,test,[92.275863647461]
0.558185,0.561317,0.628808,0.6289,0.644422,1404030220,test,[92.710029602051]
0.558185,0.561317,0.628808,0.6289,0.644944,1706010320,test,[52.882720947266]
1.201889,1.204928,1.268758,1.268899,1.274522,1404030220,test,[95.655174255371]
1.201889,1.204928,1.268758,1.268899,1.274845,1707030113,test,[45.831985473633]
1.894921,1.897936,1.941606,1.941735,1.942333,1709020714,test,[49.166446685791]
2.975517,2.978029,3.033324,3.033403,3.037773,1404030220,test,[93.993278503418]
2.975517,2.978029,3.033324,3.033403,3.038095,1707030307,test,[55.082229614258]
3.368617,3.371293,3.433715,3.433807,3.438522,1404030220,test,[94.546936035156]
3.368617,3.371293,3.433715,3.433807,3.438949,1709020622,test,[50.762340545654]
7.70772,7.710639,7.768385,7.768542,7.76963,1709020714,test,[49.27710723877]
7.70772,7.710639,7.768385,7.768542,7.770875,1705030228,test,[50.004627227783]
8.954701,8.957428,9.029685,9.029848,9.035051,1404030220,test,[93.362426757812]
8.954701,8.957428,9.029685,9.029848,9.035337,1706050133,test,[51.672180175781]
9.526714,9.529774,9.5885,9.588595,9.592925,1404030220,test,[92.702545166016]
9.526714,9.529774,9.5885,9.588595,9.593275,1706020142,test,[51.204433441162]
11.768931,11.771344,11.81897,11.81903,11.819433,1705030204,test,[57.696033477783]
11.768931,11.771344,11.81897,11.81903,11.819826,1706020142,test,[55.648891448975]
12.714555,12.718464,12.769569,12.76966,12.773666,1404030220,test,[96.918388366699]
12.714555,12.718464,12.769569,12.76966,12.774112,1709020622,test,[42.691207885742]
1.385592,1.388415,1.487561,1.487672,1.521343,1404030220,test,[91.837921142578]
1.559297,1.561822,1.610059,1.610157,1.615088,1404030220,test,[91.837921142578]
7.894896817646042e-07,0.0005964594545731584,0.891548986650519,0.8921505777880236,1.0134769836125628,1404030220,13_201,[94.333694458008]
20.333532547896365,20.333850712238117,20.880144018707746,20.880441261572933,20.901264446674315,1404030220,13_201,[94.758445739746]
7.894896817646042e-07,0.0008262009519666583,0.6049255471755612,0.6068503230197033,0.7954740135523799,1404030220,13_201,[93.459342956543]
3.947448408823021e-07,0.00034421750124936744,0.6198125593597554,0.6203486228536736,0.7412060718072445,1404030220,13_201,[93.762321472168]
4.658014386080981,4.658566634113376,5.120467046305938,5.12081244804171,5.13829688127891,1404030220,13_201,[94.577735900879]
155.86112442278434,155.86177377804762,156.36373921261037,156.36405027154498,156.38090587625064,1404030220,13_201,[93.902633666992]
3.947448408823021e-07,0.00036513897781612943,0.5570927358264891,0.5575084021439382,0.6859496889805399,1404030220,13_201,[90.493209838867]
1.819376603157485,1.8200654329048247,2.3294343069583254,2.333660839969652,2.3542988897406607,1404030220,13_201,[90.493209838867]
3.947448408823021e-07,0.0007413308111769633,0.5760420671682032,0.5763957585456337,0.6698792317633805,1404030220,13_201,[93.460426330566]
47.59291109319847,47.59339110292498,48.107866001495296,48.10916194880791,48.147049163890955,1404030220,13_201,[94.249359130859]
62.068007825421724,62.06834375328132,62.584209337926055,62.5845515817031,62.605919514684906,1404030220,13_201,[94.249359130859]
93.82779098418573,93.82829981028563,94.2871152915467,94.29313475562532,94.31312029217435,1404030220,13_201,[94.249359130859]
112.5536939827465,112.55432241653318,113.7868748919386,113.78716187143792,113.80546618970963,1404030220,13_201,[95.920104980469]
116.87192622061026,116.87258268128065,118.01866116760787,118.01893314680323,118.03710680453261,1404030220,13_201,[95.375770568848]
366.00288953223526,366.0034299379224,366.52570183658986,366.52599513200664,366.5482840047022,1404030220,13_201,[95.072418212891]
3039.2371271733664,3039.2375242866765,3040.209582667859,3040.210219391288,3040.234029215855,1404030220,13_201,[96.409851074219]
170.1069257192843,170.10763547050823,170.42302751924183,170.42352805570007,170.4456290298514,1404030220,13_201,[96.23225402832]
393.7076444706906,393.70822040341346,394.0391361877596,394.03952580091754,394.0673142587363,1404030107,13_201,[93.645568847656]
405.68502085436995,405.6854266520664,406.0264021139376,406.02813978072714,406.0460296169159,1404030107,13_201,[93.961853027344]
463.924150963059,463.9248946623392,464.331089866821,464.33222515298337,464.3421971971537,1709020419,13_201,[37.548110961914]
7.894896817646042e-07,0.0007468572389493156,0.44507165013606853,0.4467031305634351,0.46230818361319426,1708020212,13_201,[49.497875213623]
338.01390093957167,338.0146012169194,338.5552062502319,338.5575340605586,338.57004155084195,1706050213,13_201,[40.029674530029]
345.5650452653909,345.5658604134873,345.9525050902347,345.9533565548565,345.96312806864773,1708020212,13_201,[45.922271728516]
351.980443551093,351.9813790963659,352.3410094099275,352.3428445786928,352.35424480969743,1709020431,13_201,[41.70580291748]
396.2443091610014,396.2447982498593,396.77221406854824,396.77390120799816,396.79347818363686,1708020212,13_201,[47.165332794189]
400.3630673568912,400.36356828809426,400.65434128533656,400.6548876121964,400.66596928411445,1709020514,13_201,[42.460678100586]
47.993944614140865,47.99440251815629,48.40007073827549,48.40180603659601,48.42379845591608,1404030220,13_201,[98.08740234375]
3.947448408823021e-07,0.0005905382819599239,0.6870541850453286,0.6874994572258438,0.8080675582110479,1404030220,13_201,[96.647499084473]
167.54405984015992,167.5446440625244,167.85508008978076,167.85684617819888,167.88200760910155,1404030220,13_201,[94.734672546387]
